stock_id,price,pe,eps_ttm,gross_margin,market_cap,updated,revenue_ttm
4956,45.2,,-0.8,5.05,4538441728.0,2026-05-28,1349022976.0
4958,580.0,86.05341,6.74,21.33,626064031744,2026-06-26,183167926272
4960,25.65,,-2.58,-5.12,14510778368,2026-06-26,8349530112
4961,165.0,17.1875,9.6,28.11,19759245312,2026-06-26,17833003008
4966,608.0,18.593271,32.7,42.0,46429671424,2026-06-26,16369182720
4967,270.5,20.888031,12.95,24.35,22982569984.0,2026-05-28,24122957824.0
4968,110.5,41.85606,2.64,36.48,10189205504,2026-06-26,3842426112
4971,711.0,433.5366,1.64,39.43,28429864960.0,2026-05-28,1141101952.0
4972,16.5,,-1.84,25.89,922168512.0,2026-05-28,924328000.0
4973,152.5,72.96651,2.09,23.69,9957158912.0,2026-05-28,4258374912.0
4974,77.8,15.254903,5.1,14.73,5640500224.0,2026-05-28,3562659072.0
4976,30.75,,-1.88,-12.8,4314071552.0,2026-05-28,1022561024.0
4977,210.5,47.624435,4.42,24.23,16836808704.0,2026-05-28,1010286016.0
4979,604.0,113.10861,5.34,21.82,85197824000.0,2026-05-28,4511417856.0
4987,81.6,12.95238,6.3,42.68,2601244672.0,2026-05-28,1375872000.0
4989,102.5,,-3.48,-6.7,14122090496.0,2026-05-28,3131799040.0
4991,705.0,4406.25,0.16,51.41,85265031168.0,2026-05-28,2436665088.0
4994,90.1,46.205128,1.95,66.7,5981144064.0,2026-05-28,1185240960.0
4995,44.3,19.954954,2.22,31.52,1879383168.0,2026-05-28,1322786048.0
4999,19.65,,-1.68,13.87,1446577920.0,2026-05-28,1953351040.0
5007,57.6,19.072847,3.02,23.88,16988544000.0,2026-05-28,6215529984.0
5009,33.2,16.274511,2.04,21.81,18192445440,2026-06-26,11401549824
5011,18.1,,-1.61,-3.26,1822198016.0,2026-05-28,5062033920.0
5013,28.0,19.310345,1.45,12.33,3735648000.0,2026-05-28,7707452928.0
5014,10.9,,-2.37,2.93,1997588992.0,2026-05-28,15337677824.0
5015,24.05,400.83334,0.06,16.48,1458372480.0,2026-05-28,1357447936.0
5016,25.65,17.1,1.5,9.97,1272806272.0,2026-05-28,2038185984.0
5201,28.3,,-0.06,44.78,1094491136.0,2026-05-28,294265984.0
5202,12.45,,-0.61,78.05,1109220224.0,2026-05-28,148794000.0
5203,64.0,18.02817,3.55,84.58,5077888000.0,2026-05-28,2473315072.0
5205,23.45,,-1.43,7.02,316575008.0,2026-05-28,28150000.0
5206,21.7,6.30814,3.44,34.58,3721929984.0,2026-05-28,4298542080.0
5209,169.0,11.052976,15.29,14.76,4807711744.0,2026-05-28,5090748928.0
5210,28.85,39.520546,0.73,73.74,2370828800.0,2026-05-28,277996992.0
5211,17.7,,-0.77,48.49,566824832.0,2026-05-28,218644000.0
5212,46.6,9.852008,4.73,51.96,1613897728.0,2026-05-28,1332120064.0
5213,26.15,8.545752,3.06,27.0,18825758720.0,2026-05-28,11506436096.0
5215,47.15,23.341585,2.02,21.67,3033536768.0,2026-05-28,2743503104.0
5220,23.0,,-0.65,18.14,905372032.0,2026-05-28,738870016.0
5222,122.5,49.0,2.5,51.73,11159133184.0,2026-05-28,954334016.0
5223,24.7,,-0.67,15.6,1100385024.0,2026-05-28,1960166016.0
5225,70.2,6.9026546,10.17,16.44,5523616768.0,2026-05-28,10670777344.0
5227,24.35,143.23529,0.17,-33.75,1655800064.0,2026-05-28,256624992.0
5228,63.2,,-0.2,19.09,2405155072.0,2026-05-28,541667968.0
5230,16.85,,-1.35,24.3,922465536.0,2026-05-28,1321523968.0
5234,411.5,55.834465,7.37,41.16,42267635712.0,2026-05-28,4725018112.0
5236,181.5,21.17853,8.57,58.7,10890732544.0,2026-05-28,2081486976.0
5243,120.5,27.511415,4.38,23.1,20307734528.0,2026-05-28,11837286400.0
5244,38.2,76.4,0.5,35.91,2606840576.0,2026-05-28,826308992.0
5245,26.8,,-4.9,-0.75,1160363264.0,2026-05-28,734041984.0
5251,26.65,888.3333,0.03,42.24,898994432.0,2026-05-28,297414016.0
5258,51.0,12.142858,4.2,34.95,5588523520.0,2026-05-28,7888415744.0
5263,105.0,,-2.87,46.93,7444814848.0,2026-05-28,1408984960.0
5269,1365.0,18.874447,72.32,51.39,101223866368,2026-06-26,14403389440
5272,22.0,,-1.33,39.98,1216074624.0,2026-05-28,325279008.0
5274,15615.0,149.35437,104.55,68.74,590288912384,2026-06-26,10166513664
5276,19.4,17.16814,1.13,19.05,766299968.0,2026-05-28,931100992.0
5278,22.05,21.0,1.05,56.02,6465787392.0,2026-05-28,2723951104.0
5283,52.1,9.320214,5.59,33.02,4563986432.0,2026-05-28,6468989952.0
5284,460.0,38.11102,12.07,38.31,24330319872.0,2026-05-28,4091043072.0
5285,90.1,58.88889,1.53,14.77,9193893888.0,2026-05-28,5370384896.0
5287,148.5,10.7530775,13.81,69.56,8956116992.0,2026-05-28,2323421952.0
5288,154.0,12.664474,12.16,22.46,10733602816.0,2026-05-28,6973949952.0
5289,1605.0,74.37442,21.58,46.01,154621558784,2026-06-26,24825128960
5291,71.0,229.03226,0.31,20.2,2832233216.0,2026-05-28,1147364992.0
5292,231.0,23.380566,9.88,24.51,9726948352.0,2026-05-28,2764436992.0
5299,119.0,26.153845,4.55,35.23,6055788544.0,2026-05-28,1463810048.0
5301,6.9,,-1.81,65.83,454643104.0,2026-05-28,236471008.0
5302,10.95,,-0.12,33.71,1750777472.0,2026-05-28,23428000.0
5306,82.6,11.284153,7.32,43.87,10407663616.0,2026-05-28,4744770048.0
5309,67.1,258.07693,0.26,23.84,15337467904.0,2026-05-28,3383819008.0
5310,23.0,44.23077,0.52,11.23,665712000.0,2026-05-28,819000.0
5312,93.8,14.65625,6.4,63.7,5633628160.0,2026-05-28,4252027904.0
5314,61.2,11.027027,5.55,57.28,17717399552.0,2026-05-28,2973547008.0
5315,21.9,11.587301,1.89,15.49,2329108736.0,2026-05-28,1970121984.0
5321,49.0,,-0.27,50.78,2605832192.0,2026-05-28,2676722944.0
5324,11.8,,-0.05,40.74,2671272448.0,2026-05-28,1096551040.0
5328,36.0,92.30769,0.39,26.57,6217585664.0,2026-05-28,910433024.0
5340,100.0,84.03361,1.19,19.63,19489396736.0,2026-05-28,2392184064.0
5344,15.3,,-0.39,8.61,1215539072.0,2026-05-28,359352000.0
5345,20.45,,-0.32,28.94,772907776.0,2026-05-28,28154000.0
5347,202.0,47.867302,4.22,27.92,379424604160,2026-06-26,49173544960
5348,15.3,,-1.49,30.29,226071536.0,2026-05-28,281312992.0
5351,82.6,,-1.53,25.3,26904141824.0,2026-05-28,6145060864.0
5353,26.95,19.671534,1.37,23.79,2041866752.0,2026-05-28,1811345024.0
5355,6.42,,-1.12,-15.96,1066508288.0,2026-05-28,462684000.0
5356,27.0,61.363636,0.44,14.1,2782080000.0,2026-05-28,3264828928.0
5364,8.74,,-0.77,16.95,558048448.0,2026-05-28,300529984.0
5371,71.9,75.68421,0.95,16.82,28739031040,2026-06-26,40464662528
5381,25.2,30.000002,0.84,25.41,4451825664.0,2026-05-28,2197271040.0
5386,575.0,67.09452,8.57,21.52,20746506240.0,2026-05-28,13250662400.0
5388,84.7,21.443037,3.95,14.48,25386199040.0,2026-05-28,59291553792.0
5392,40.5,,-0.26,15.15,7109127168.0,2026-05-28,8757008384.0
5398,17.05,48.714283,0.35,37.37,843386048.0,2026-05-28,233152000.0
5403,85.0,10.22864,8.31,39.88,6643854848.0,2026-05-28,3327173888.0
5410,39.0,16.883118,2.31,19.21,3590188800.0,2026-05-28,4667274752.0
5425,114.5,55.31401,2.07,30.5,27998158848.0,2026-05-28,17836820480.0
5426,18.65,35.865387,0.52,18.41,2681869824.0,2026-05-28,1786909952.0
5432,134.5,58.478264,2.3,28.27,2782509568.0,2026-05-28,203528000.0
5434,450.5,21.051403,21.4,12.88,87242932224.0,2026-05-28,70360760320.0
5438,19.05,37.35294,0.51,14.61,2143821568.0,2026-05-28,1163504000.0
5439,370.0,27.509295,13.45,22.3,34401030144.0,2026-05-28,10757085184.0
5443,122.0,48.031498,2.54,35.31,19678801920.0,2026-05-28,4866413056.0
5450,12.6,96.92308,0.13,25.16,1542280832.0,2026-05-28,2431148032.0
5452,32.35,98.0303,0.33,12.39,4780165120.0,2026-05-28,4854745088.0
5455,23.4,6.7630057,3.46,22.83,1532746752.0,2026-05-28,1764657024.0
5457,29.3,11.626984,2.52,16.72,5756142592.0,2026-05-28,24117229568.0
5460,15.0,,-0.17,29.92,881670016.0,2026-05-28,245252000.0
5464,75.5,,-2.59,1.7,5365897216.0,2026-05-28,1021630976.0
5465,26.0,20.3125,1.28,13.02,3839748096.0,2026-05-28,5454929920.0
5468,17.3,,-0.65,29.95,1019366272.0,2026-05-28,183948992.0
5469,84.0,13.930347,6.03,18.7,40818876416.0,2026-05-28,62351257600.0
5471,55.6,78.30986,0.71,41.65,9333960704.0,2026-05-28,2822859008.0
5474,164.0,29.927008,5.48,39.77,6520138752.0,2026-05-28,1469211008.0
5475,266.5,,-0.17,23.09,33879349248.0,2026-05-28,1027750016.0
5478,99.8,12.648923,7.89,54.37,14952835072.0,2026-05-28,6841936896.0
5481,18.3,,-0.65,40.22,1215174912.0,2026-05-28,94131000.0
5483,164.0,24.5509,6.68,24.2,100724146176,2026-06-26,78179508224
5484,46.85,,-0.6,21.62,3129626624.0,2026-05-28,600428032.0
5487,27.05,,-0.53,33.11,655232128.0,2026-05-28,157296992.0
5488,11.5,104.545456,0.11,15.09,1053240448.0,2026-05-28,815211008.0
5489,39.0,19.59799,1.99,34.03,3879386112.0,2026-05-28,1732051968.0
5490,28.95,17.232143,1.68,43.18,2696756224.0,2026-05-28,1556439040.0
5493,88.6,21.196173,4.18,12.36,3870868480.0,2026-05-28,5666143232.0
5498,65.7,Infinity,0.0,10.89,12716168192.0,2026-05-28,1407836032.0
5508,46.05,15.0,3.07,42.7,10012563456.0,2026-05-28,2364061952.0
5511,71.3,6.739131,10.58,17.57,8088272384.0,2026-05-28,11083709440.0
5512,7.85,56.071426,0.14,21.566999,5964579328,2026-06-11,
5514,14.45,,-0.13,18.79,3274961920.0,2026-05-28,670833984.0
5515,43.5,9.753364,4.46,17.636,8769599488,2026-06-11,
5516,10.25,64.0625,0.16,5.09,528338560.0,2026-05-28,2177120000.0
5519,33.85,6.8800807,4.92,33.898996999999994,7419824640,2026-06-11,
5520,82.4,8.382503,9.83,22.8,4941960192.0,2026-05-28,4130612992.0
5521,10.25,19.711538,0.52,6.764,5045870080,2026-06-11,
5522,64.1,8.615591,7.44,34.76,50100305920,2026-06-26,36185993216
5523,30.4,,-0.09,75.589997,4712030208,2026-06-11,
5525,22.1,15.785715,1.4,35.977,6791051264,2026-06-11,
5529,21.95,11.314433,1.94,34.27,2321637376.0,2026-05-28,1270291968.0
5530,46.0,16.78832,2.74,59.1,19323863040.0,2026-05-28,4046867968.0
5531,8.17,,-0.28,23.207000999999998,7986904064,2026-06-11,
5533,13.9,24.821428,0.56,29.26,3964905216,2026-06-26,1160722944
5534,82.0,13.874789,5.91,34.71,25856733184,2026-06-11,
5536,1305.0,46.031746,28.35,20.79,161925611520,2026-06-26,44529070080
5538,31.9,10.562914,3.02,13.297,6418375680,2026-06-11,
5543,30.15,,-2.52,13.93,1408113280.0,2026-05-28,3206841088.0
5546,16.15,,-2.13,6.72,1330007424,2026-06-26,1616535040
5547,21.75,7.131148,3.05,12.6,985014016.0,2026-05-28,2260908032.0
5548,23.25,11.567164,2.01,0.0,1344315264.0,2026-05-28,
5601,32.0,76.190475,0.42,60.32,2073600000.0,2026-05-28,93708000.0
5603,15.15,37.875,0.4,12.18,1588880512.0,2026-05-28,1365565056.0
5604,31.0,36.47059,0.85,81.99,3372272128.0,2026-05-28,160902000.0
5607,49.5,17.870037,2.77,50.39,18342369280.0,2026-05-28,4462232064.0
5608,14.3,,-0.13,10.5,5566646784.0,2026-05-28,3168995072.0
5609,80.4,10.125945,7.94,13.76,11315817472.0,2026-05-28,29616904192.0
5701,3.64,,-0.26,50.52,520520000.0,2026-05-28,543758976.0
5703,13.7,25.849058,0.53,45.35,962288000.0,2026-05-28,465598016.0
5704,21.35,59.305553,0.36,42.86,1256696320.0,2026-05-28,353087008.0
5706,50.1,14.822484,3.38,14.88,4196776704.0,2026-05-28,3133657088.0
5864,39.85,15.627451,2.55,99.26,18111664128.0,2026-05-28,3521713920.0
5871,107.0,9.519573,11.24,68.65,183122067456.0,2026-05-28,58930630656.0
5876,42.4,13.85621,3.06,0.0,205649903616,2026-06-26,39030595584
5878,39.0,13.636364,2.86,18.49,975936000,2026-06-26,885204992
5880,24.7,18.161764,1.36,0.0,387319136256,2026-06-26,70973128704
5902,35.0,15.695067,2.23,24.33,3307500032.0,2026-05-28,2215760896.0
5903,188.0,24.867725,7.56,36.04,41965359104,2026-06-26,112516038656
5904,636.0,20.371557,31.22,45.37,67698270208,2026-06-26,26118569984
5905,7.8,,-0.63,57.38,2196659456.0,2026-05-28,1468056960.0
5906,46.5,47.44898,0.98,55.37,1662002944.0,2026-05-28,1633289984.0
5907,4.96,,-4.55,85.52,951665280.0,2026-05-28,2680169984.0
6005,37.8,14.318181,2.64,90.05,82060320768,2026-06-26,19804741632
6015,18.0,25.352114,0.71,94.5,7076669440.0,2026-05-28,1471342976.0
6016,26.95,13.611112,1.98,93.22,18503761920.0,2026-05-28,5830173184.0
6020,23.35,59.8718,0.39,96.42,5892442624.0,2026-05-28,416656000.0
6021,35.35,9.554053,3.7,96.42,11043020800.0,2026-05-28,1946477056.0
6023,99.1,11.727811,8.45,38.83,31709648896.0,2026-05-28,3322060032.0
6024,56.5,10.329068,5.47,51.59,14121473024.0,2026-05-28,2793421056.0
6026,16.25,9.447674,1.72,99.18,6437629952.0,2026-05-28,1127026048.0
6028,79.1,10.115089,7.82,13.86,1977499904.0,2026-05-28,4870795776.0
6101,39.6,,-0.19,10.69,4538887168.0,2026-05-28,1525115008.0
6103,37.0,,-0.56,16.33,503380960.0,2026-05-28,90763000.0
6104,97.7,18.02583,5.42,44.24,8903117824.0,2026-05-28,4055590912.0
6108,20.15,,-0.88,1.46,3113053952.0,2026-05-28,4225935104.0
6109,10.7,,-0.91,21.78,939727488.0,2026-05-28,778211008.0
6111,44.3,,-4.63,23.97,4174036736.0,2026-05-28,7457388032.0
6112,41.9,23.149174,1.81,14.3,7892158464.0,2026-05-28,23132166144.0
6113,26.2,,-0.25,16.71,1339094016.0,2026-05-28,695398016.0
6114,30.3,9.558359,3.17,15.91,1330533504.0,2026-05-28,817550976.0
6115,47.6,16.760563,2.84,16.17,8932711424.0,2026-05-28,7610952192.0
6116,15.55,,-0.75,-12.79,44452085760.0,2026-05-28,11552668672.0
6117,82.6,22.75482,3.63,33.77,7644250624.0,2026-05-28,3368805888.0
6118,17.45,43.625,0.4,5.0,1586030592.0,2026-05-28,10323998720.0
6120,13.6,,-0.19,4.85,8146400256,2026-06-26,16876864512
6121,387.5,12.709085,30.49,15.92,71676076032.0,2026-05-28,82242076672.0
6122,46.35,9.819916,4.72,14.64,3547333632.0,2026-05-28,4111542016.0
6123,43.1,15.845588,2.72,13.82,2607248128.0,2026-05-28,4921972224.0
6124,28.8,,-0.99,6.97,5255420928.0,2026-05-28,1815340032.0
6125,65.6,656.0,0.1,19.24,16991131648.0,2026-05-28,3524553984.0
6126,35.35,50.5,0.7,23.02,4475200512.0,2026-05-28,4322064896.0
6127,61.2,130.21277,0.47,9.34,6614496256.0,2026-05-28,983795008.0
6128,19.35,,-9.56,38.67,2468841984.0,2026-05-28,5236441088.0
6129,15.1,,-1.09,32.92,2732249600.0,2026-05-28,1249073024.0
6130,22.05,,-1.72,30.62,1042964992.0,2026-05-28,154380000.0
6133,22.95,31.875,0.72,24.67,2685296896.0,2026-05-28,1437179008.0
6134,32.95,274.58334,0.12,22.6,2698011904.0,2026-05-28,2096978048.0
6136,25.6,28.764046,0.89,26.58,2957731840.0,2026-05-28,677596992.0
6138,343.0,26.880877,12.76,37.07,25511137280.0,2026-05-28,7686895104.0
6139,772.0,25.386387,30.41,15.97,181864677376.0,2026-05-28,77484654592.0
6140,19.0,,-1.93,8.07,1043062016.0,2026-05-28,2224052992.0
6141,43.2,,-4.65,8.65,4896892928.0,2026-05-28,1794200064.0
6142,8.15,,-0.26,7.61,2695856896.0,2026-05-28,1815828992.0
6143,101.5,15.785381,6.43,22.1,8734978048.0,2026-05-28,8927228928.0
6144,14.5,,-0.36,40.3,554968640.0,2026-05-28,172722000.0
6146,190.0,17.707363,10.73,46.34,19354767360,2026-06-26,4565462016
6147,216.5,58.83152,3.68,21.58,161204502528,2026-06-26,22067253248
6148,28.6,21.029411,1.36,23.09,1332867456.0,2026-05-28,852689984.0
6150,68.0,26.459145,2.57,9.67,3287527936.0,2026-05-28,7459885056.0
6151,43.1,37.15517,1.16,21.55,2381589504.0,2026-05-28,1721036032.0
6152,15.0,,-1.47,14.1,2516077056.0,2026-05-28,1524116992.0
6153,17.6,,-4.38,-16.73,11196727296.0,2026-05-28,5349319168.0
6154,13.45,26.37255,0.51,17.32,1077075968.0,2026-05-28,3982992896.0
6155,64.5,88.35616,0.73,24.76,5677543936.0,2026-05-28,639793984.0
6156,18.2,41.36364,0.44,15.75,1963325184.0,2026-05-28,4899378176.0
6158,17.6,160.0,0.11,20.61,966209920.0,2026-05-28,1777092992.0
6160,16.15,,-1.19,39.1,1106099200.0,2026-05-28,1191580032.0
6161,60.2,22.296297,2.7,32.72,3385496064.0,2026-05-28,1455442048.0
6163,48.2,67.88733,0.71,18.16,7098895872.0,2026-05-28,6683352064.0
6164,12.15,173.57143,0.07,33.01,972000000.0,2026-05-28,707411968.0
6165,48.2,13.426185,3.59,29.89,3546827008.0,2026-05-28,3269026048.0
6166,129.5,55.34188,2.34,36.51,28210409472.0,2026-05-28,12569871360.0
6167,11.5,,-0.03,7.59,1511556608.0,2026-05-28,1275320960.0
6168,27.4,548.0,0.05,24.2,5637873664.0,2026-05-28,2106801024.0
6169,13.85,,-2.43,37.86,324020768.0,2026-05-28,17288000.0
6170,50.5,11.399549,4.43,31.21,4911631872.0,2026-05-28,3191840000.0
6171,23.4,6.125654,3.82,46.7,2340000000.0,2026-05-28,1175835008.0
6173,219.5,67.53846,3.25,24.27,37578399744.0,2026-05-28,4055348992.0
6174,46.55,70.5303,0.66,34.89,2327500032.0,2026-05-28,633630976.0
6175,107.0,40.074905,2.67,23.05,16063033344.0,2026-05-28,4213358080.0
6176,102.0,10.967742,9.3,22.03,46944608256.0,2026-05-28,48800727040.0
6177,41.8,11.0,3.8,37.42,19724500992.0,2026-05-28,13787796480.0
6179,23.65,473.0,0.05,9.01,4193728000.0,2026-05-28,4628075008.0
6180,39.35,,-1.53,27.16,7002489856.0,2026-05-28,8574801920.0
6182,90.7,1007.7777,0.09,23.82,52372185088.0,2026-05-28,9990960128.0
6183,91.1,23.419022,3.89,43.79,13664999424.0,2026-05-28,2793217024.0
6184,45.9,20.13158,2.28,53.12,6986376192.0,2026-05-28,2170912000.0
6185,13.65,62.045452,0.22,19.99,2045698176.0,2026-05-28,556281024.0
6186,39.15,5.0386105,7.77,26.87,7630632960.0,2026-05-28,10547403776.0
6187,1075.0,69.986984,15.36,52.26,104592613376,2026-06-26,5530732032
6188,79.1,21.972223,3.6,27.65,22018197504,2026-06-16,9321617408
6189,50.1,18.555555,2.7,8.81,13215377408.0,2026-05-28,29694781440.0
6190,85.9,39.403667,2.18,16.8,15587241984.0,2026-05-28,8862777344.0
6191,97.1,14.847095,6.54,18.44,48482320384.0,2026-05-28,37888770048.0
6192,128.0,12.864322,9.95,33.29,12307968000.0,2026-05-28,7345995776.0
6194,32.5,14.840182,2.19,13.137999,1560000000,2026-06-11,
6195,26.1,26.632652,0.98,56.55,1310037376.0,2026-05-28,2319983104.0
6196,496.0,33.856655,14.65,11.65,109283450880.0,2026-05-28,52615266304.0
6197,282.5,34.036144,8.3,34.93,34489266176.0,2026-05-28,7931722240.0
6198,21.3,,-0.23,73.76,3650827264.0,2026-05-28,263000.0
6199,92.4,298.0645,0.31,48.73,5706625536.0,2026-05-28,518612992.0
6201,48.45,13.130081,3.69,22.82,4321740288.0,2026-05-28,3224349952.0
6202,59.1,77.76315,0.76,38.88,13594240000.0,2026-05-28,3122368000.0
6203,70.4,12.823316,5.49,34.41,5801056256.0,2026-05-28,2628318976.0
6204,91.5,77.54237,1.18,34.45,2113832960.0,2026-05-28,387408992.0
6205,77.0,41.62162,1.85,39.01,6216672256.0,2026-05-28,1288924032.0
6206,138.5,20.189505,6.86,44.44,19814086656.0,2026-05-28,5181799936.0
6207,105.0,116.66667,0.9,30.23,8374904832.0,2026-05-28,1107736064.0
6208,93.1,37.239998,2.5,33.33,8794443776.0,2026-05-28,3753652992.0
6209,80.7,89.666664,0.9,24.28,14155667456.0,2026-05-28,4027790080.0
6210,21.05,,-3.1,-14.39,737760384.0,2026-05-28,361953984.0
6212,27.9,7.0454545,3.96,38.19,2845799936.0,2026-05-28,1054784000.0
6213,261.0,63.81418,4.09,13.7,94864949248.0,2026-05-28,34661289984.0
6214,128.0,16.223068,7.89,21.67,34847113216,2026-06-26,46102720512
6215,124.5,60.436893,2.06,26.51,10307316736.0,2026-05-28,2782351872.0
6216,22.35,37.88136,0.59,44.38,2167525376.0,2026-05-28,690204032.0
6217,275.0,,-1.66,19.69,31354679296.0,2026-05-28,3698947072.0
6218,39.5,,-1.15,14.3,2538349056.0,2026-05-28,1373378944.0
6219,11.75,,-0.76,17.73,1468363264.0,2026-05-28,3912154880.0
6220,33.05,40.802467,0.81,29.15,4840602112.0,2026-05-28,8187258880.0
6221,23.1,9.871796,2.34,20.43,3894456832.0,2026-05-28,4855891968.0
6222,20.7,,-0.4,16.41,1980759936.0,2026-05-28,2767000.0
6223,5915.0,178.0018,33.23,56.25,579559489536.0,2026-05-28,14475549696.0
6224,88.7,134.39394,0.66,28.38,7508011008.0,2026-05-28,2848486912.0
6225,26.0,,-0.06,41.51,722800000.0,2026-05-28,51244000.0
6226,13.05,,-0.27,29.43,1507729024.0,2026-05-28,603449024.0
6227,116.5,15.700809,7.42,8.6,8867022848,2026-06-26,18892644352
6228,21.0,,-0.47,56.37,545998976.0,2026-05-28,51271000.0
6229,26.5,530.0,0.05,10.66,1069558528.0,2026-05-28,2152230912.0
6230,122.0,,-2.44,15.36,10533846016,2026-06-26,9259711488
6231,290.0,43.80665,6.62,74.72,13239133184.0,2026-05-28,1721357056.0
6233,25.0,,-0.16,39.03,1975547392.0,2026-05-28,380536992.0
6234,51.2,1024.0,0.05,5.0,5139783680.0,2026-05-28,515223008.0
6235,43.85,15.173009,2.89,25.89,8765878272.0,2026-05-28,6819581952.0
6236,20.0,250.0,0.08,83.17,833080000.0,2026-05-28,32028000.0
6237,52.0,,-1.52,43.89,4141540096.0,2026-05-28,501191008.0
6239,314.0,37.470165,8.38,17.62,231982252032,2026-06-26,80749551616
6240,17.85,,-1.15,51.81,408175968.0,2026-05-28,52489000.0
6241,10.0,,-0.16,15.55,487000000.0,2026-05-28,651400000.0
6242,38.15,14.5610695,2.62,67.4,1213437056.0,2026-05-28,575977024.0
6243,33.7,,-0.52,46.07,1525559936.0,2026-05-28,552544000.0
6244,26.0,185.71428,0.14,15.4,10063091712,2026-06-26,3030659072
6245,82.4,19.074074,4.32,31.476998000000002,12080499712,2026-06-11,
6246,15.5,13.596492,1.14,11.52,586690496.0,2026-05-28,1516704000.0
6248,18.35,12.072369,1.52,5.68,1763951616.0,2026-05-28,7678408192.0
6257,224.0,36.9028,6.07,30.03,107247009792,2026-06-26,20196161536
6259,27.0,39.130436,0.69,23.0,754814720.0,2026-05-28,514756000.0
6261,118.0,28.09524,4.2,31.32,15162764288.0,2026-05-28,4261970944.0
6263,156.0,18.886198,8.26,46.727002,9750156288,2026-06-11,
6264,6.09,,-0.5,16.63,830402048.0,2026-05-28,112217000.0
6265,53.8,79.117645,0.68,30.64,6357653504.0,2026-05-28,1540418944.0
6266,28.15,14.145728,1.99,16.92,4331496960.0,2026-05-28,3400532992.0
6269,71.6,,-6.95,0.85,22950019072,2026-06-26,22645749760
6270,27.05,25.280373,1.07,8.95,1951549184.0,2026-05-28,2742981120.0
6271,255.0,33.55263,7.6,27.66,53309792256,2026-06-26,11454030848
6272,34.2,10.0293255,3.41,25.33,2796327168.0,2026-05-28,3801401088.0
6274,1580.0,113.3429,13.94,23.2,456145993728,2026-06-26,34022057984
6275,47.95,17.373188,2.76,18.24,3847747840.0,2026-05-28,4421603840.0
6276,26.95,29.615385,0.91,22.83,594058880.0,2026-05-28,1274470016.0
6277,68.9,22.664474,3.04,58.95,8231552000,2026-06-26,5007424000
6278,190.5,20.418007,9.33,12.29,55051718656,2026-06-26,50018144256
6279,122.5,11.986301,10.22,30.33,14579460096.0,2026-05-28,9619207168.0
6281,50.7,13.8147135,3.67,19.97,5028065792.0,2026-05-28,18828902400.0
6282,57.7,384.66666,0.15,25.43,49393115136.0,2026-05-28,33189093376.0
6283,23.7,,-0.22,16.53,3480748288.0,2026-05-28,1811858944.0
6284,124.0,29.594273,4.19,22.91,18249121792.0,2026-05-28,7430962176.0
6285,236.0,37.69968,6.26,12.89,114144632832,2026-06-26,111040479232
6290,336.0,40.433212,8.31,31.8,56944340992.0,2026-05-28,10427502592.0
6291,654.0,99.3921,6.58,36.57,34008000512.0,2026-05-28,2347345920.0
6292,68.7,34.52261,1.99,35.79,3201468672.0,2026-05-28,1001648000.0
6294,27.5,9.963768,2.76,34.48,716292480.0,2026-05-28,972649024.0
6405,76.9,,-1.26,0.0,5060020224.0,2026-05-28,674000.0
6409,977.0,28.074713,34.8,28.28,85685829632,2026-06-26,19731277824
6411,111.0,35.576923,3.12,37.95,10849098752.0,2026-05-28,2530896896.0
6412,98.8,19.184465,5.15,16.53,39595991040.0,2026-05-28,33793636352.0
6414,395.0,19.76977,19.98,20.165001,57293328384,2026-06-11,
6415,572.0,91.22807,6.27,50.3,222137909248,2026-06-26,19578531840
6416,88.6,20.652681,4.29,23.3,6498632704.0,2026-05-28,4258106880.0
6417,146.0,30.227743,4.83,31.98,6172003840.0,2026-05-28,1666134016.0
6418,30.2,41.36986,0.73,20.11,1042564416.0,2026-05-28,783814976.0
6419,140.0,14.613779,9.58,26.32,1842259968.0,2026-05-28,590035008.0
6423,94.6,163.10345,0.58,98.29,2863731200.0,2026-05-28,225128000.0
6425,95.0,,-1.61,29.43,4818019840.0,2026-05-28,1524727040.0
6426,260.5,,-0.79,35.24,10031594496.0,2026-05-28,542732992.0
6431,19.05,,-2.07,19.59,1855447680.0,2026-05-28,353200992.0
6432,70.0,145.83334,0.48,22.21,2405690112.0,2026-05-28,1124977024.0
6435,278.0,29.860363,9.31,23.97,10414157824.0,2026-05-28,3437510912.0
6438,174.5,33.493282,5.21,24.12,14345004032.0,2026-05-28,6657207808.0
6441,24.55,,-5.16,-35.09,1308956800.0,2026-05-28,182179008.0
6442,1680.0,73.23452,22.94,58.75,130827124736,2026-06-26,11128184832
6443,40.45,,-6.24,-90.19,20742629376.0,2026-05-28,1489885952.0
6446,1155.0,84.801765,13.62,88.9,429232291840,2026-06-26,17498849280
6449,375.0,51.724136,7.25,35.8,34082256896.0,2026-05-28,4697884160.0
6451,598.0,2392.0,0.25,18.03,63491932160,2026-06-26,7108477952
6456,68.0,,-0.79,6.05,22454403072,2026-06-26,67674767360
6461,14.95,,-2.57,-95.94,2666358784,2026-06-26,117487000
6462,125.0,,-17.52,29.65,11406344192.0,2026-05-28,6525934080.0
6464,78.0,18.615751,4.19,50.4,10044917760.0,2026-05-28,4382595072.0
6465,48.8,56.744183,0.86,69.83,2297195776.0,2026-05-28,295414016.0
